customer_id,tenure,monthly_charges,total_charges,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,num_services,churn
CUST01135,12,103.25,1224.14,0,1,0,0,0,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,2,1
CUST01136,62,51.88,2937.43,0,1,0,1,1,No,1,1,0,0,1,0,Month-to-month,1,Electronic check,4,0
CUST01137,8,88.75,611.42,0,0,0,1,1,DSL,0,1,1,1,1,0,Two year,0,Credit card,5,0
CUST01138,21,96.65,1972.74,0,0,0,1,0,No,1,0,0,1,0,1,Two year,1,Credit card,3,0
CUST01139,70,84.77,5329.6,1,1,1,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Mailed check,4,0
CUST01140,72,33.46,2234.13,0,0,1,1,0,Fiber optic,1,0,0,1,1,0,Month-to-month,1,Electronic check,3,0
CUST01141,25,107.34,2324.22,0,0,0,1,0,DSL,0,0,0,1,1,0,Two year,1,Electronic check,2,1
CUST01142,12,72.99,770.28,0,1,0,1,1,DSL,1,1,0,0,1,0,Two year,1,Electronic check,4,0
CUST01143,15,46.81,638.67,1,0,0,1,0,DSL,0,0,1,1,0,1,Month-to-month,1,Bank transfer,3,1
CUST01144,59,61.37,3142.71,1,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,0
CUST01145,26,21.83,585.84,0,0,1,1,0,DSL,1,0,0,1,1,0,Month-to-month,0,Credit card,3,1
CUST01146,26,31.04,686.96,1,0,0,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Mailed check,4,0
CUST01147,47,96.09,4275.84,0,0,0,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Credit card,3,0
CUST01148,32,18.0,503.8,0,0,0,1,1,No,1,0,0,0,0,0,Month-to-month,0,Credit card,2,0
CUST01149,10,60.49,551.39,1,0,0,1,1,Fiber optic,1,0,0,0,1,0,One year,1,Bank transfer,3,0
CUST01150,16,71.3,1180.97,1,1,0,0,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer,4,0
CUST01151,71,23.57,1476.57,0,1,1,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Bank transfer,6,0
CUST01152,17,117.25,2079.29,0,0,0,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,0,Bank transfer,4,0
CUST01153,23,41.06,841.59,0,1,0,1,1,Fiber optic,1,0,0,1,1,0,Two year,1,Bank transfer,4,1
CUST01154,26,49.03,1272.63,0,0,1,1,0,No,1,0,1,1,0,1,Two year,0,Mailed check,4,0
CUST01155,7,49.0,329.05,1,0,0,1,0,DSL,0,0,1,0,1,1,Month-to-month,1,Credit card,3,1
CUST01156,14,41.5,596.63,0,0,1,1,1,DSL,0,1,1,0,0,0,Month-to-month,1,Bank transfer,3,1
CUST01157,7,18.15,122.07,1,1,0,1,1,Fiber optic,0,0,1,0,1,1,Two year,1,Bank transfer,4,1
CUST01158,9,92.39,795.68,1,1,1,1,1,DSL,1,0,1,0,1,0,Month-to-month,1,Credit card,4,1
CUST01159,48,116.62,4976.92,0,1,0,1,0,No,0,0,1,1,1,0,Month-to-month,0,Electronic check,3,0
CUST01160,72,40.88,2599.71,1,0,0,1,0,No,1,1,0,0,0,0,Month-to-month,1,Electronic check,2,0
CUST01161,59,85.63,5220.4,0,0,0,1,1,DSL,1,0,1,0,0,0,Month-to-month,0,Mailed check,3,0
CUST01162,39,93.67,3344.69,0,1,0,1,1,DSL,1,1,0,0,1,0,Month-to-month,0,Mailed check,4,0
CUST01163,18,104.54,1739.49,0,0,0,1,1,Fiber optic,1,1,0,0,0,1,Two year,0,Credit card,4,0
CUST01164,59,61.11,3612.57,0,1,1,1,1,Fiber optic,0,1,1,0,0,0,One year,0,Mailed check,3,0
CUST01165,17,48.9,762.94,0,1,1,1,0,DSL,1,0,1,1,1,0,Month-to-month,1,Bank transfer,4,0
CUST01166,14,51.18,745.48,1,1,0,1,1,Fiber optic,1,1,1,0,0,1,Two year,1,Mailed check,5,1
CUST01167,31,90.69,2804.6,0,1,0,0,0,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Electronic check,4,1
CUST01168,24,101.31,2357.25,0,1,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer,1,0
CUST01169,60,36.52,2248.56,1,1,1,0,0,DSL,0,1,0,1,1,0,One year,1,Credit card,3,0
CUST01170,45,55.84,2160.81,0,1,0,1,1,Fiber optic,0,0,0,1,1,0,One year,1,Electronic check,3,0
CUST01171,3,110.0,297.47,0,0,1,1,1,DSL,0,0,0,1,1,0,Month-to-month,1,Bank transfer,3,0
CUST01172,37,100.28,3498.9,0,1,0,1,0,No,0,0,0,0,1,1,Month-to-month,1,Bank transfer,2,0
CUST01173,43,118.46,4560.95,0,0,0,1,0,Fiber optic,0,0,0,0,0,0,One year,1,Electronic check,0,0
CUST01174,40,94.93,3792.57,0,0,0,0,0,Fiber optic,1,0,0,1,1,0,One year,1,Electronic check,3,0
CUST01175,55,58.11,3304.21,0,0,1,1,0,No,0,0,1,0,1,1,One year,0,Credit card,3,0
CUST01176,39,78.25,2852.64,0,0,0,1,1,No,1,0,1,0,0,1,Month-to-month,0,Mailed check,4,0
CUST01177,15,85.42,1176.78,0,1,0,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,2,0
CUST01178,4,26.0,108.4,0,1,0,1,1,DSL,1,0,1,1,1,1,Month-to-month,1,Electronic check,6,1
CUST01179,25,73.54,1726.3,0,0,0,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Bank transfer,3,0
CUST01180,13,90.35,1113.25,0,0,0,1,0,Fiber optic,1,0,0,1,0,0,Two year,1,Bank transfer,2,0
CUST01181,33,35.07,1065.11,0,1,0,1,0,DSL,1,1,1,1,0,1,Month-to-month,1,Bank transfer,5,1
CUST01182,16,97.62,1611.76,0,1,0,1,0,No,0,1,1,0,0,0,Month-to-month,1,Electronic check,2,0
CUST01183,42,77.54,3138.76,0,1,0,1,0,DSL,1,1,1,0,1,1,One year,0,Credit card,5,0
CUST01184,66,115.13,7617.08,0,0,1,0,0,DSL,0,0,0,1,0,1,Month-to-month,1,Mailed check,2,0
CUST01185,55,22.33,1243.33,0,1,0,1,1,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,2,0
CUST01186,42,45.06,1738.03,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Two year,0,Mailed check,3,0
CUST01187,34,79.36,2527.55,0,0,0,0,0,Fiber optic,1,0,0,0,0,1,Two year,1,Mailed check,2,0
CUST01188,30,48.25,1476.01,0,0,0,1,1,DSL,0,0,0,1,1,1,One year,0,Credit card,4,0
CUST01189,13,90.87,1089.94,0,0,0,1,1,DSL,1,1,1,1,1,1,Month-to-month,0,Credit card,7,0
CUST01190,13,95.42,1251.36,0,0,0,1,1,DSL,0,0,0,0,1,0,One year,0,Electronic check,2,0
CUST01191,18,28.46,531.85,0,1,0,1,0,Fiber optic,1,1,0,1,1,1,One year,0,Credit card,5,1
CUST01192,32,70.41,2195.99,0,0,1,0,0,DSL,1,0,1,1,0,1,Month-to-month,0,Credit card,4,0
CUST01193,39,69.91,2721.92,0,0,1,1,0,No,0,1,0,0,0,1,Month-to-month,0,Credit card,2,0
CUST01194,46,55.67,2589.04,1,0,0,1,0,DSL,0,0,0,0,0,1,Two year,1,Electronic check,1,0
CUST01195,29,113.16,3344.02,0,0,0,1,0,No,1,1,0,1,0,0,Month-to-month,1,Bank transfer,3,0
CUST01196,62,102.41,5898.68,0,1,1,1,1,DSL,0,0,0,1,0,0,One year,1,Electronic check,2,0
CUST01197,62,89.12,4753.27,1,0,0,1,1,Fiber optic,1,1,1,1,0,1,Month-to-month,1,Credit card,6,0
CUST01198,57,90.86,4818.43,0,1,0,1,1,DSL,1,0,1,0,0,1,Month-to-month,1,Electronic check,4,0
CUST01199,16,65.1,1025.72,0,0,1,1,1,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer,2,0
CUST01200,56,111.94,5892.96,0,1,1,1,0,No,0,0,0,1,0,0,Two year,0,Electronic check,1,0
CUST01201,10,88.85,888.32,0,1,0,1,1,No,0,0,1,0,0,1,Month-to-month,1,Electronic check,3,1
CUST01202,30,92.36,2553.01,1,1,0,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Bank transfer,4,1
CUST01203,25,105.89,2586.23,1,1,0,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Credit card,5,0
CUST01204,5,45.96,203.9,0,1,1,1,0,Fiber optic,0,1,0,0,1,0,One year,0,Bank transfer,2,1
CUST01205,65,100.32,6519.98,1,0,1,1,0,No,0,1,0,0,1,1,Two year,1,Credit card,3,0
CUST01206,49,37.91,1781.69,0,1,0,1,1,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,5,1
CUST01207,3,53.22,142.23,0,1,1,1,0,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Mailed check,6,1
CUST01208,45,52.23,2135.02,0,1,1,1,1,Fiber optic,1,0,0,1,1,1,Two year,0,Mailed check,5,0
CUST01209,14,117.81,1648.88,0,0,0,1,0,Fiber optic,1,1,0,1,0,0,One year,1,Electronic check,3,0
CUST01210,30,105.37,2992.05,0,0,1,1,1,No,0,0,0,0,0,1,Month-to-month,1,Mailed check,2,0
CUST01211,68,89.52,5437.27,0,1,0,1,0,DSL,0,1,0,1,1,1,Month-to-month,1,Bank transfer,4,0
CUST01212,18,92.16,1730.97,0,0,0,0,0,DSL,1,0,1,1,0,0,Two year,1,Bank transfer,3,0
CUST01213,62,75.33,4637.88,0,0,0,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,1,Bank transfer,4,0
CUST01214,37,114.6,4415.86,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,One year,1,Bank transfer,2,0
CUST01215,25,68.62,1604.71,0,1,0,1,0,DSL,0,0,0,1,0,1,Month-to-month,1,Electronic check,2,0
CUST01216,48,56.81,2576.96,0,1,0,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,0,Electronic check,4,0
CUST01217,65,34.63,2317.56,1,0,1,1,1,No,1,0,0,1,0,0,One year,1,Bank transfer,3,0
CUST01218,53,98.19,4969.94,0,0,0,1,0,DSL,0,1,1,1,0,0,Month-to-month,1,Electronic check,3,0
CUST01219,15,92.91,1381.74,0,0,1,1,1,Fiber optic,1,0,1,1,0,0,Month-to-month,1,Electronic check,4,1
CUST01220,49,57.2,2523.74,1,0,0,1,0,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Mailed check,4,0
CUST01221,68,20.57,1313.92,0,1,0,1,0,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Mailed check,3,0
CUST01222,12,103.58,1087.2,0,1,0,1,0,No,1,0,1,0,0,0,One year,1,Electronic check,2,0
CUST01223,59,19.16,1007.44,0,0,1,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Bank transfer,6,0
CUST01224,37,89.78,2824.21,0,1,0,1,0,Fiber optic,1,0,0,1,0,0,One year,0,Bank transfer,2,0
CUST01225,61,116.97,6120.93,0,1,0,0,0,Fiber optic,1,0,1,1,1,0,Month-to-month,1,Electronic check,4,0
CUST01226,43,62.64,2815.96,0,0,1,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,0,Bank transfer,4,1
CUST01227,70,41.97,2639.62,0,0,0,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Bank transfer,3,0
CUST01228,39,89.9,3445.31,0,1,1,1,0,No,1,1,0,0,0,1,Two year,0,Bank transfer,3,0
CUST01229,56,101.35,5776.74,1,0,1,1,1,Fiber optic,0,0,1,0,0,0,Two year,1,Mailed check,2,0
CUST01230,63,73.74,4460.41,0,1,0,1,1,DSL,0,0,0,1,0,1,Two year,1,Electronic check,3,0
CUST01231,46,116.64,4724.96,1,0,0,1,0,DSL,1,1,1,1,0,1,Month-to-month,0,Bank transfer,5,0
CUST01232,11,23.27,254.85,1,1,0,1,1,DSL,0,1,1,1,0,0,Month-to-month,1,Mailed check,4,1
CUST01233,62,69.49,4179.35,0,1,0,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card,1,0
CUST01234,25,91.28,2273.44,0,1,1,1,1,No,0,1,1,0,0,0,Month-to-month,0,Credit card,3,0
CUST01235,71,105.99,7555.01,0,1,1,0,0,Fiber optic,1,1,1,0,1,0,Month-to-month,0,Bank transfer,4,0
CUST01236,52,36.28,1971.61,1,1,0,1,1,Fiber optic,0,0,1,1,0,0,Two year,1,Electronic check,3,1
CUST01237,4,99.6,384.34,0,1,0,0,0,Fiber optic,1,0,0,1,1,1,Month-to-month,0,Electronic check,4,1
CUST01238,59,74.38,4030.01,0,0,0,1,1,No,0,1,1,0,1,0,Month-to-month,1,Mailed check,4,0
CUST01239,72,58.45,4122.94,0,0,0,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Mailed check,2,0
CUST01240,20,31.43,542.91,0,1,0,1,0,No,0,0,0,1,1,0,Two year,0,Electronic check,2,1
CUST01241,63,106.26,6891.73,1,1,0,0,0,Fiber optic,0,0,0,1,1,1,One year,0,Mailed check,3,0
CUST01242,54,34.04,1606.32,0,0,0,1,1,No,1,1,0,0,1,0,One year,0,Electronic check,4,0
CUST01243,57,49.6,2588.5,1,0,0,1,0,Fiber optic,1,1,1,1,0,0,Two year,0,Credit card,4,0
CUST01244,41,47.58,1976.43,0,1,1,1,0,DSL,1,1,0,0,0,1,Month-to-month,1,Electronic check,3,0
CUST01245,3,106.88,310.85,0,0,0,1,0,Fiber optic,0,1,0,1,1,0,One year,0,Credit card,3,0
CUST01246,6,86.62,482.68,1,0,1,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,0,Credit card,3,1
CUST01247,5,99.26,468.85,0,1,0,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,1
CUST01248,5,43.55,222.3,1,1,1,0,0,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer,4,1
CUST01249,54,81.74,4052.02,0,0,0,0,0,DSL,1,1,0,0,0,0,One year,1,Mailed check,2,0
CUST01250,47,76.32,3672.88,0,0,1,1,0,DSL,1,0,0,1,1,0,Month-to-month,1,Bank transfer,3,0
CUST01251,49,102.95,4376.79,0,0,1,1,1,No,0,0,0,1,0,1,Month-to-month,0,Mailed check,3,0
CUST01252,9,110.42,999.11,1,0,0,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,3,1
CUST01253,20,19.24,392.31,1,1,0,1,0,No,1,0,1,1,0,1,Month-to-month,1,Bank transfer,4,0
CUST01254,61,86.75,4690.41,0,1,1,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,2,0
CUST01255,35,23.29,763.04,0,0,1,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,0,Bank transfer,2,1
CUST01256,50,73.98,3266.59,0,0,1,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,6,0
CUST01257,62,47.34,2909.61,0,0,1,1,0,Fiber optic,1,0,0,1,0,1,Two year,0,Mailed check,3,0
CUST01258,17,49.29,801.96,0,1,0,1,1,No,0,1,0,0,0,0,Month-to-month,0,Electronic check,2,0
CUST01259,3,54.0,158.28,0,0,0,0,0,DSL,1,0,1,0,0,1,Month-to-month,0,Electronic check,3,1
CUST01260,32,81.37,2315.59,1,1,0,0,0,No,0,0,1,1,0,1,Month-to-month,1,Electronic check,3,1
CUST01261,13,52.07,604.04,0,1,1,1,0,No,0,1,0,0,1,0,Two year,0,Electronic check,2,0
CUST01262,68,92.74,5412.71,1,1,0,0,0,Fiber optic,1,1,1,1,0,1,Month-to-month,1,Electronic check,5,0
CUST01263,14,59.26,758.63,0,1,0,1,1,No,0,0,1,1,0,0,Month-to-month,1,Credit card,3,1
CUST01264,11,24.97,264.22,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,1,1
CUST01265,56,97.94,5603.04,1,1,1,1,1,No,1,1,1,0,1,0,One year,1,Bank transfer,5,0
CUST01266,67,47.15,3106.56,0,0,0,1,0,Fiber optic,1,0,0,1,0,1,One year,1,Electronic check,3,0
CUST01267,29,62.14,1688.67,1,1,0,1,1,DSL,0,0,1,0,0,0,Two year,1,Credit card,2,0
CUST01268,9,87.92,823.42,1,0,0,1,0,No,0,1,0,0,1,1,Two year,0,Mailed check,3,1
CUST01269,67,51.91,3456.58,0,1,0,1,0,Fiber optic,0,0,0,1,1,0,One year,1,Electronic check,2,0
CUST01270,25,23.77,615.66,0,0,1,1,1,Fiber optic,0,0,0,1,1,0,One year,1,Mailed check,3,1
CUST01271,42,56.14,2253.0,0,1,0,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,0,Mailed check,5,0
CUST01272,9,114.33,927.91,0,0,1,1,0,DSL,1,0,1,1,0,1,Month-to-month,0,Bank transfer,4,1
CUST01273,40,83.46,2872.91,0,1,1,1,1,Fiber optic,1,1,0,1,1,0,Two year,0,Electronic check,5,0
CUST01274,25,86.49,2151.91,0,0,0,1,0,No,0,0,1,0,1,0,Month-to-month,1,Credit card,2,0
CUST01275,5,82.49,360.59,0,0,0,0,0,DSL,0,0,1,0,1,1,Month-to-month,0,Mailed check,3,0
CUST01276,11,38.3,383.62,0,1,0,1,0,DSL,0,0,1,1,0,0,One year,0,Mailed check,2,0
CUST01277,59,60.67,3423.8,0,1,0,1,1,DSL,0,1,0,0,1,1,Month-to-month,1,Bank transfer,4,1
CUST01278,38,94.6,3461.37,0,0,0,1,0,Fiber optic,0,1,0,0,0,1,One year,1,Mailed check,2,0
CUST01279,72,28.34,1979.5,0,1,1,1,0,Fiber optic,0,1,1,1,1,1,One year,0,Credit card,5,0
CUST01280,5,46.34,204.65,0,1,0,1,0,No,0,1,0,1,0,1,Month-to-month,1,Mailed check,3,0
CUST01281,48,46.18,2052.49,0,1,1,1,0,No,1,0,0,1,0,1,Two year,1,Bank transfer,3,0
CUST01282,18,62.07,1087.58,0,0,0,1,0,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Electronic check,2,1
CUST01283,70,118.0,8623.14,0,0,0,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card,1,0
CUST01284,37,24.89,916.81,0,1,1,1,1,No,0,1,0,0,1,0,Month-to-month,0,Bank transfer,3,1
CUST01285,60,70.91,4401.47,0,0,0,0,0,Fiber optic,1,1,1,1,1,0,One year,1,Electronic check,5,0
CUST01286,48,36.3,1746.66,0,1,0,1,1,Fiber optic,1,1,0,1,1,1,One year,1,Electronic check,6,0
CUST01287,28,117.01,3172.56,0,0,0,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,3,0
CUST01288,69,29.56,1812.03,1,0,0,1,1,No,1,0,0,0,1,1,One year,1,Credit card,4,0
CUST01289,40,59.17,2327.36,0,1,1,1,1,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,6,0
CUST01290,45,93.26,4090.42,0,1,0,1,1,Fiber optic,1,0,1,0,0,1,Two year,0,Mailed check,4,0
CUST01291,62,89.86,5406.93,0,1,0,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Electronic check,3,0
CUST01292,58,61.12,3360.47,0,0,0,1,0,DSL,0,0,0,0,0,1,One year,0,Mailed check,1,0
CUST01293,67,53.35,3416.21,0,0,1,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer,2,1
CUST01294,56,58.56,3006.81,1,0,0,1,1,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Credit card,4,1
CUST01295,40,44.96,1715.43,0,0,0,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Mailed check,3,1
CUST01296,40,38.94,1385.5,1,1,0,1,1,DSL,1,0,1,0,0,1,Two year,0,Credit card,4,0
CUST01297,33,67.27,2244.41,0,1,0,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,1,0
CUST01298,6,45.39,241.61,1,0,0,1,1,Fiber optic,1,0,0,1,1,0,Two year,1,Electronic check,4,1
CUST01299,19,47.32,779.5,0,1,0,1,0,No,1,0,0,1,0,0,Month-to-month,1,Electronic check,2,1
CUST01300,40,84.99,3186.27,0,0,0,1,1,No,0,1,1,1,0,1,Month-to-month,1,Bank transfer,5,0
CUST01301,59,116.79,6764.25,0,1,0,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card,3,0
CUST01302,59,79.57,4401.42,0,0,0,1,1,Fiber optic,1,1,0,1,0,0,Two year,1,Credit card,4,0
CUST01303,48,25.85,1123.36,0,1,1,0,0,No,1,0,0,0,1,0,Month-to-month,1,Electronic check,2,1
CUST01304,41,25.71,1013.67,0,0,1,1,1,DSL,0,0,0,0,0,0,Two year,1,Electronic check,1,0
CUST01305,13,115.05,1375.1,0,0,0,1,0,Fiber optic,0,0,0,1,0,0,Two year,0,Electronic check,1,0
CUST01306,45,48.32,2253.93,0,0,0,1,0,Fiber optic,1,0,0,0,0,0,Two year,1,Credit card,1,0
CUST01307,53,27.39,1501.79,0,0,0,1,0,DSL,1,0,1,0,1,0,Month-to-month,1,Credit card,3,0
CUST01308,42,79.1,3157.67,0,0,1,1,0,No,0,1,0,0,0,1,One year,1,Bank transfer,2,0
CUST01309,63,81.61,4707.37,1,0,0,1,0,No,1,0,0,0,0,0,One year,1,Mailed check,1,0
CUST01310,27,84.15,2266.2,0,0,1,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Mailed check,3,1
CUST01311,38,45.28,1475.18,0,1,0,1,1,DSL,0,0,0,0,1,0,One year,1,Mailed check,2,0
CUST01312,60,19.54,1107.86,0,0,0,0,0,DSL,1,0,1,0,0,1,Month-to-month,0,Electronic check,3,0
CUST01313,7,116.43,747.58,0,1,1,1,0,DSL,0,1,0,1,1,1,Month-to-month,0,Mailed check,4,1
CUST01314,5,43.59,225.38,1,0,1,1,0,Fiber optic,1,1,1,1,0,0,Month-to-month,0,Electronic check,4,1
CUST01315,45,86.95,3335.23,0,1,1,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Electronic check,3,0
CUST01316,58,90.08,5018.6,0,1,0,1,0,DSL,1,0,1,1,0,0,Month-to-month,0,Credit card,3,0
CUST01317,31,80.22,2482.18,1,0,0,1,0,No,0,0,0,1,0,0,Month-to-month,1,Bank transfer,1,0
CUST01318,23,49.92,1087.31,0,1,0,1,0,Fiber optic,0,1,0,0,0,0,One year,1,Mailed check,1,1
CUST01319,42,45.65,1662.45,0,0,0,1,0,DSL,1,0,1,0,0,0,Month-to-month,1,Mailed check,2,0
CUST01320,10,78.96,824.73,1,1,0,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,2,1
CUST01321,32,106.34,3244.99,0,1,0,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer,1,1
CUST01322,53,114.57,5907.27,0,0,0,1,0,Fiber optic,1,1,1,0,0,0,One year,0,Credit card,3,0
CUST01323,30,28.8,775.29,0,0,0,1,1,DSL,1,0,0,0,1,0,One year,1,Bank transfer,3,1
CUST01324,39,33.79,1247.57,0,0,1,0,0,DSL,1,0,0,1,1,0,One year,1,Bank transfer,3,0
CUST01325,31,114.36,3317.67,1,0,1,1,0,No,1,1,1,1,0,1,One year,0,Electronic check,5,0
CUST01326,2,93.13,161.11,0,1,0,1,1,No,1,1,1,0,1,1,Month-to-month,0,Electronic check,6,1
CUST01327,12,108.07,1129.85,0,0,0,1,1,DSL,1,1,1,1,0,1,One year,0,Mailed check,6,1
CUST01328,39,38.67,1534.51,0,0,0,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Electronic check,3,1
CUST01329,66,77.93,4618.57,0,0,1,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer,2,0
CUST01330,13,89.52,1034.57,0,0,0,1,0,Fiber optic,1,1,0,0,0,0,One year,1,Electronic check,2,1
CUST01331,46,87.37,3822.02,0,0,1,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Electronic check,2,0
CUST01332,27,59.63,1616.05,0,1,1,1,1,No,0,1,1,1,1,1,One year,0,Mailed check,6,0
CUST01333,17,19.57,286.91,1,0,0,1,1,Fiber optic,0,0,0,0,0,0,One year,0,Credit card,1,1
CUST01334,60,77.46,4486.61,0,1,0,1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,0,Electronic check,3,0
CUST01335,64,43.82,2450.67,0,0,1,1,1,Fiber optic,1,0,1,0,0,1,Month-to-month,0,Bank transfer,4,0
CUST01336,35,63.93,1918.23,0,0,0,0,0,No,1,1,1,1,0,1,Month-to-month,0,Mailed check,5,0
CUST01337,70,115.67,6967.78,0,1,0,1,0,No,0,1,1,1,1,0,Two year,1,Electronic check,4,0
CUST01338,30,58.7,1790.64,0,0,1,1,0,DSL,0,0,1,0,1,0,One year,0,Mailed check,2,0
CUST01339,71,103.66,6429.53,0,0,0,1,0,DSL,1,0,1,1,0,0,Month-to-month,1,Bank transfer,3,0
CUST01340,63,37.23,2014.85,1,1,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,2,0
CUST01341,28,86.59,2273.18,1,0,1,1,0,DSL,0,0,0,0,0,1,One year,1,Credit card,1,0
CUST01342,60,117.65,7191.7,0,0,1,1,1,Fiber optic,0,0,0,1,1,0,Two year,1,Electronic check,3,0
CUST01343,37,28.39,947.99,0,1,0,1,0,No,1,1,0,1,0,0,Month-to-month,0,Electronic check,3,1
CUST01344,22,18.85,387.47,0,1,0,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card,3,1
CUST01345,68,62.23,3630.68,0,0,0,1,1,No,0,1,0,0,0,0,Two year,1,Mailed check,2,0
CUST01346,20,27.45,515.96,0,0,1,1,1,DSL,1,0,0,1,0,0,Month-to-month,0,Bank transfer,3,0
CUST01347,68,94.34,6193.94,0,0,1,1,0,No,0,1,0,1,1,0,Month-to-month,0,Credit card,3,0
CUST01348,64,111.28,6866.82,0,0,0,1,0,Fiber optic,1,1,0,1,0,1,Two year,1,Electronic check,4,0
CUST01349,17,62.27,970.18,0,1,0,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Bank transfer,5,1
CUST01350,12,44.39,486.39,0,1,0,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Electronic check,3,1
CUST01351,22,62.31,1194.43,0,1,1,1,0,DSL,1,1,1,1,1,0,Month-to-month,0,Electronic check,5,1
CUST01352,17,91.79,1440.84,0,0,1,1,1,No,1,0,0,1,1,0,Month-to-month,1,Electronic check,4,0
CUST01353,10,18.92,164.58,1,0,1,0,0,Fiber optic,1,1,1,1,0,1,Month-to-month,0,Credit card,5,1
CUST01354,65,78.12,5094.65,1,1,1,1,0,DSL,1,1,1,0,0,0,Two year,1,Electronic check,3,0
CUST01355,22,80.56,1848.98,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Bank transfer,3,1
CUST01356,50,83.04,4334.75,0,1,1,1,1,Fiber optic,0,1,1,0,0,0,One year,1,Credit card,3,0
CUST01357,14,42.69,611.41,0,1,0,1,0,DSL,0,0,1,1,1,0,Two year,0,Mailed check,3,1
CUST01358,64,90.83,5639.65,0,1,0,1,1,DSL,1,0,1,0,0,0,Month-to-month,0,Mailed check,3,0
CUST01359,47,27.32,1271.42,0,0,1,1,0,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Mailed check,5,0
CUST01360,29,38.33,1008.24,0,0,0,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,0,Electronic check,2,1
CUST01361,36,107.5,3777.72,0,1,0,1,0,No,0,1,0,0,1,0,Two year,0,Mailed check,2,0
